participant,group,condition,item_no,advTYPE,context_sentence,region1_text,region2_text,region3_text,region4_text,full_sentence,critical_token,R1_rt,R2_rt,R3_rt,R4_rt,R2_rt_resid,R3_rt_resid
7382963,Ebilinguals,FR_Word_order,SVadvP_31,manner,Everybody was watching the show.,The policeman, entered suddenly, the hall, through a window.,The policeman entered suddenly the hall through a window.,suddenly,1904.0,1474.0,,2744.0,119.29975049619043,
7382963,Ebilinguals,FR_Word_order,SVadvP_30,manner,There was not a single fish in the river.,The man, removed carefully, the hook, before leaving.,The man removed carefully the hook before leaving.,carefully,719.0,1107.0,1794.0,996.0,-266.6253836697781,697.4515045387861
7382963,Ebilinguals,EN_Word_order,SadvPV_19,manner,Everybody was sleeping.,The man, quietly checked, the door, before he closed it.,The man quietly checked the door before he closed it.,quietly,672.0,1289.0,1046.0,1187.0,-46.775115337841044,-50.54849546121386
7382963,Ebilinguals,FR_Word_order,SVadvP_15,frequency,That store sells great sandwiches.,The woman, bought sometimes, a sandwich, for lunch.,The woman bought sometimes a sandwich for lunch.,sometimes,814.0,1761.0,,1314.0,406.2997504961904,
7382963,Ebilinguals,EN_Word_order,SadvPV_07,frequency,It is a big house with six bedrooms.,That girl, sometimes heard, loud music, during sleeping.,That girl sometimes heard loud music during sleeping.,sometimes,1272.0,1098.0,999.0,900.0,-237.77511533784104,-117.7421689564851
7382963,Ebilinguals,FR_Word_order,SVadvP_11,frequency,There are many ways to pay a bill.,The man, transferred sometimes, some money, with a mobile phone.,The man transferred sometimes some money with a mobile phone.,sometimes,631.0,2359.0,2154.0,1402.0,909.6740796663476,1037.257831043515
7382963,Ebilinguals,FR_Word_order,SVadvP_13,frequency,It is exhausting to drive for a whole day.,That driver, drinks often, some wine, after coming home.,That driver drinks often some wine after coming home.,often,1360.0,1046.0,1700.0,1172.0,-232.99971283993546,593.3546677911504
7382963,Ebilinguals,FR_Word_order,SVadvP_29,manner,Nobody was listening to the host speaking.,The boy, sent quietly, an email, through his phone.,The boy sent quietly an email through his phone.,quietly,1163.0,2239.0,829.0,1572.0,960.0002871600645,-267.54849546121386
7382963,Ebilinguals,EN_Word_order,SadvPV_21,manner,No one has been to that house recently.,The man, suddenly discovered, a cloak, in the old garage.,The man suddenly discovered a cloak in the old garage.,suddenly,815.0,1621.0,1195.0,824.0,209.52434799828484,108.54834128642165
7382963,Ebilinguals,FR_Word_order,SVadvP_25,manner,The meeting was already over.,Mary, held carefully, the paper, after finishing talking.,Mary held carefully the paper after finishing talking.,carefully,928.0,1440.0,1305.0,1011.0,123.15001882812749,198.3546677911504
7382963,Ebilinguals,EN_Word_order,SadvPV_18,manner,It's not easy to run away from a wild animal.,Winston, slowly moved, his feet, after seeing the wolf.,Winston slowly moved his feet after seeing the wolf.,slowly,575.0,1478.0,1022.0,1440.0,199.00028716006454,-74.54849546121386
7382963,Ebilinguals,FR_Word_order,SVadvP_16,frequency,Some people like to save money for the future.,John, saves usually, ten dollars, every day.,John saves usually ten dollars every day.,usually,891.0,1068.0,853.0,811.0,-229.92484700590398,-273.8390057041206
7382963,Ebilinguals,EN_Word_order,SadvPV_17,manner,There was a power outage going on.,That lady, quickly washed, her clothes, with her own hands.,That lady quickly washed her clothes with her own hands.,quickly,536.0,1283.0,1005.0,1169.0,-33.849981171872514,-121.83900570412061
7382963,Ebilinguals,FR_Word_order,SVadvP_27,manner,A storm was just on the way.,Michael, closed quickly, the window, in the corner.,Michael closed quickly the window in the corner.,quickly,686.0,2138.0,1055.0,1263.0,821.1500188281275,-61.7421689564851
7382963,Ebilinguals,FR_Word_order,SVadvP_09,frequency,There was a storm coming.,Lisa, changed suddenly, her path, after hanging up the phone.,Lisa changed suddenly her path after hanging up the phone.,suddenly,1576.0,1795.0,924.0,1040.0,440.2997504961904,-172.54849546121386
7382963,Ebilinguals,FR_Word_order,SVadvP_26,manner,Nobody wanted to say a word.,The manager, shredded suddenly, the script paper, after the speech.,The manager shredded suddenly the script paper after the speech.,suddenly,974.0,1869.0,1160.0,1215.0,495.3746163302219,-17.3231894422986
7382963,Ebilinguals,EN_Word_order,SadvPV_01,frequency,Everybody has a hobby.,John,often watches,television,at home.,John often watches television at home.,often,604.0,873.0,1424.0,886.0,-405.99971283993546,317.3546677911504
7382963,Ebilinguals,EN_Word_order,SadvPV_23,manner,It was a beautiful morning.,That lady, slowly peeled, a banana, before making coffee.,That lady slowly peeled a banana before making coffee.,slowly,674.0,2073.0,1274.0,,775.075152994096,177.45150453878614
7382963,Ebilinguals,EN_Word_order,SadvPV_05,frequency,It is boring to spend several hours on a flight.,Kevin, often reads, a storybook, on the plane.,Kevin often reads a storybook on the plane.,often,826.0,989.0,984.0,2095.0,-271.0745786739669,-142.8390057041206
7382963,Ebilinguals,FR_Word_order,SVadvP_28,manner,"Again, it was the reading time.",Linda, opened slowly, that book, on the table. ,Linda opened slowly that book on the table.,slowly,622.0,1117.0,1136.0,1183.0,-180.92484700590398,29.354667791150405
7382963,Ebilinguals,EN_Word_order,SadvPV_03,frequency,Some people just like to do gardening themselves.,Tom, sometimes bought, flower seeds, before dinner.,Tom sometimes bought flower seeds before dinner.,sometimes,591.0,,1051.0,861.0,,-85.93584245175634
7382963,Ebilinguals,FR_Word_order,SVadvP_32,manner,It was 10am on a Monday.,That woman, combed quickly, her hair, before leaving home.,That woman combed quickly her hair before leaving home.,quickly,691.0,1231.0,836.0,897.0,-85.84998117187251,-260.54849546121386
7382963,Ebilinguals,FR_Word_order,SVadvP_12,frequency,There is always a beggar sitting beside the gate.,The girl, drops usually, three coins, for the beggar.,The girl drops usually three coins for the beggar.,usually,592.0,1016.0,1875.0,908.0,-281.924847005904,748.1609942958794
7382963,Ebilinguals,EN_Word_order,SadvPV_24,manner,There is an old car in the yard.,John, quietly cleans, the surface, every afternoon.,John quietly cleans the surface every afternoon.,quietly,573.0,1347.0,1038.0,1208.0,30.150018828127486,-88.83900570412061
7382963,Ebilinguals,FR_Word_order,SVadvP_14,frequency,There is no difficult assignment for this online course.,The students, submit always, their essays, before deadlines.,The students submit always their essays before deadlines.,always,727.0,1400.0,1004.0,1149.0,102.07515299409602,-132.93584245175634
7382963,Ebilinguals,FR_Word_order,SVadvP_10,frequency,Many people like to cook at home.,Linda, cooks always, sweet food, for the holidays.,Linda cooks always sweet food for the holidays.,always,1840.0,2106.0,1023.0,2127.0,827.0002871600645,-93.7421689564851
7382963,Ebilinguals,EN_Word_order,SadvPV_08,frequency,Nobody knows how big their yard is.,The dog, usually catches, a frisbee, in the yard.,The dog usually catches a frisbee in the yard.,usually,764.0,1111.0,1080.0,1026.0,-224.77511533784104,-26.645332208849595
7391716,Ebilinguals,EN_Word_order,SadvPV_08,frequency,Nobody knows how big their yard is.,The dog, usually catches, a frisbee, in the yard.,The dog usually catches a frisbee in the yard.,usually,1884.2,1958.5,1622.6,1636.0,622.724884662159,515.9546677911503
7391716,Ebilinguals,FR_Word_order,SVadvP_25,manner,The meeting was already over.,Mary, held carefully, the paper, after finishing talking.,Mary held carefully the paper after finishing talking.,carefully,,2206.6,2027.6,2979.1,889.7500188281274,920.9546677911503
7391716,Ebilinguals,EN_Word_order,SadvPV_04,frequency,Garage sales are interesting.,Jimmy, usually sells, blue berries, in the garage.,Jimmy usually sells blue berries in the garage.,usually,1163.7,1306.2,,1627.1,8.27515299409606,
7391716,Ebilinguals,EN_Word_order,SadvPV_21,manner,No one has been to that house recently.,The man, suddenly discovered, a cloak, in the old garage.,The man suddenly discovered a cloak in the old garage.,suddenly,968.5,2263.4,1430.3,1066.6,851.9243479982849,343.8483412864216
7391716,Ebilinguals,FR_Word_order,SVadvP_10,frequency,Many people like to cook at home.,Linda, cooks always, sweet food, for the holidays.,Linda cooks always sweet food for the holidays.,always,579.9,,1660.9,1414.6,,544.157831043515
7391716,Ebilinguals,FR_Word_order,SVadvP_28,manner,"Again, it was the reading time.",Linda, opened slowly, that book, on the table. ,Linda opened slowly that book on the table.,slowly,897.2,2212.4,1091.6,943.4,914.4751529940961,-15.045332208849686
7391716,Ebilinguals,FR_Word_order,SVadvP_15,frequency,That store sells great sandwiches.,The woman, bought sometimes, a sandwich, for lunch.,The woman bought sometimes a sandwich for lunch.,sometimes,582.8,1947.3,887.7,770.3,592.5997504961904,-229.04216895648506
7391716,Ebilinguals,FR_Word_order,SVadvP_31,manner,Everybody was watching the show.,The policeman, entered suddenly, the hall, through a window.,The policeman entered suddenly the hall through a window.,suddenly,681.8,1997.5,1070.0,1414.2,642.7997504961904,-26.54849546121386
7391716,Ebilinguals,FR_Word_order,SVadvP_26,manner,Nobody wanted to say a word.,The manager, shredded suddenly, the script paper, after the speech.,The manager shredded suddenly the script paper after the speech.,suddenly,572.9,,1300.3,2032.0,,122.97681055770136
7391716,Ebilinguals,EN_Word_order,SadvPV_02,frequency,It is funny to talk about someone's habits.,Mary, always cleans, her backpack, after school.,Mary always cleans her backpack after school.,always,1114.4,1337.7,1281.0,1032.3,39.77515299409606,144.06415754824366
7391716,Ebilinguals,FR_Word_order,SVadvP_09,frequency,There was a storm coming.,Lisa, changed suddenly, her path, after hanging up the phone.,Lisa changed suddenly her path after hanging up the phone.,suddenly,843.8,2322.8,1080.3,851.8,968.0997504961906,-16.248495461213906
7391716,Ebilinguals,EN_Word_order,SadvPV_22,manner,Enemies were approaching.,Harry, quickly swang, his wand, for an old spell.,Harry quickly swang his wand for an old spell.,quickly,777.7,1593.5,1648.7,767.4,295.575152994096,552.1515045387862
7391716,Ebilinguals,EN_Word_order,SadvPV_06,frequency,There is a river nearby their house.,The boy, always catches, big fish, in that river.,The boy always catches big fish in that river.,always,802.7,1030.9,716.9,1044.0,-285.9499811718724,-379.6484954612139
7391716,Ebilinguals,FR_Word_order,SVadvP_11,frequency,There are many ways to pay a bill.,The man, transferred sometimes, some money, with a mobile phone.,The man transferred sometimes some money with a mobile phone.,sometimes,1536.7,1351.1,606.8,1229.1,-98.22592033365254,-509.94216895648515
7391716,Ebilinguals,EN_Word_order,SadvPV_01,frequency,Everybody has a hobby.,John,often watches,television,at home.,John often watches television at home.,often,730.0,1830.9,1032.4,880.0,551.9002871600646,-74.2453322088495
7391716,Ebilinguals,EN_Word_order,SadvPV_18,manner,It's not easy to run away from a wild animal.,Winston, slowly moved, his feet, after seeing the wolf.,Winston slowly moved his feet after seeing the wolf.,slowly,559.9,1053.3,778.2,1031.0,-225.6997128399355,-318.3484954612138
7391716,Ebilinguals,EN_Word_order,SadvPV_07,frequency,It is a big house with six bedrooms.,That girl, sometimes heard, loud music, during sleeping.,That girl sometimes heard loud music during sleeping.,sometimes,739.1,904.1,724.0,2659.0,-431.675115337841,-392.7421689564851
7391716,Ebilinguals,EN_Word_order,SadvPV_17,manner,There was a power outage going on.,That lady, quickly washed, her clothes, with her own hands.,That lady quickly washed her clothes with her own hands.,quickly,589.9,2117.8,742.5,777.8,800.9500188281277,-384.3390057041206
7391716,Ebilinguals,EN_Word_order,SadvPV_24,manner,There is an old car in the yard.,John, quietly cleans, the surface, every afternoon.,John quietly cleans the surface every afternoon.,quietly,1269.2,2270.7,781.0,998.6,953.8500188281273,-345.8390057041206
7391716,Ebilinguals,FR_Word_order,SVadvP_30,manner,There was not a single fish in the river.,The man, removed carefully, the hook, before leaving.,The man removed carefully the hook before leaving.,carefully,606.0,1181.0,693.3,567.8,-192.6253836697781,-403.2484954612139
7391716,Ebilinguals,FR_Word_order,SVadvP_29,manner,Nobody was listening to the host speaking.,The boy, sent quietly, an email, through his phone.,The boy sent quietly an email through his phone.,quietly,860.5,,904.8,1610.2,,-191.7484954612139
7391716,Ebilinguals,FR_Word_order,SVadvP_27,manner,A storm was just on the way.,Michael, closed quickly, the window, in the corner.,Michael closed quickly the window in the corner.,quickly,755.7,1099.8,1244.3,1641.0,-217.04998117187256,127.55783104351485
7391716,Ebilinguals,EN_Word_order,SadvPV_23,manner,It was a beautiful morning.,That lady, slowly peeled, a banana, before making coffee.,That lady slowly peeled a banana before making coffee.,slowly,1096.7,2354.1,2323.9,,1056.175152994096,1227.3515045387862
7391716,Ebilinguals,EN_Word_order,SadvPV_05,frequency,It is boring to spend several hours on a flight.,Kevin, often reads, a storybook, on the plane.,Kevin often reads a storybook on the plane.,often,1054.9,1104.2,981.8,941.5,-155.87457867396688,-145.03900570412065
7391716,Ebilinguals,FR_Word_order,SVadvP_32,manner,It was 10am on a Monday.,That woman, combed quickly, her hair, before leaving home.,That woman combed quickly her hair before leaving home.,quickly,697.7,1506.5,1152.8,676.7,189.6500188281275,56.251504538786094
7391716,Ebilinguals,EN_Word_order,SadvPV_20,manner,This is a fantastic basketball game.,Tracy, carefully shot, the last ball, before the game ended.,Tracy carefully shot the last ball before the game ended.,carefully,1765.7,1729.0,1851.2,1111.2,412.1500188281275,704.1673208006082
7391716,Ebilinguals,FR_Word_order,SVadvP_16,frequency,Some people like to save money for the future.,John, saves usually, ten dollars, every day.,John saves usually ten dollars every day.,usually,1217.2,1267.6,629.0,600.5,-30.324847005904076,-497.8390057041206
